operator,deviceSN,deviceSKU,deviceHWD,packageName,dsn,deviceMacAddress,stationMacAddress,stationName,PMStartTime,PMFWCostTime,PMNavCostTime,PMMCUCostTime,PMStatus,md5Check,,,
noInfo,R16Q3081H5S1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455540,20579E491B83,a4:bb:6d:ce:ca:1c,KAY-DT-43,52:42.6,30.432,22.972,10.957,success,noInfo,2.021,1.648,0.825
noInfo,R16Q3081H5S2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455555,20579E48F1C2,a4:bb:6d:ce:ca:1c,KAY-DT-43,54:10.4,30.018,23.537,11.348,success,noInfo,1.934,1.596,0.825
noInfo,R14Q3081K4Q9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455571,309587F29AD4,a4:bb:6d:ce:ca:1c,KAY-DT-43,55:30.4,33.189,21.907,10.78,success,noInfo,2.091,1.697,0.828
noInfo,R16Q3081H5S5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455586,20579E491B8E,a4:bb:6d:ce:ca:1c,KAY-DT-43,56:52.6,29.744,23.898,10.901,success,noInfo,1.975,1.609,0.826
noInfo,R16Q3081H5U7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455601,20579E48F193,a4:bb:6d:ce:ca:1c,KAY-DT-43,58:12.7,30.433,23.12,10.617,success,noInfo,2.061,1.613,0.821
noInfo,R16Q3081H5S6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455617,20579E490FA1,a4:bb:6d:ce:ca:1c,KAY-DT-43,59:35.4,31.414,22.577,10.476,success,noInfo,2.013,1.644,0.828
noInfo,R16Q3081H5R9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455632,20579E48F46F,a4:bb:6d:ce:ca:1c,KAY-DT-43,01:03.2,32.608,21.731,10.983,success,noInfo,1.931,1.622,0.802
noInfo,R16Q3081H5Q9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455647,20579E48F1A5,a4:bb:6d:ce:ca:1c,KAY-DT-43,02:31.8,31.219,22.84,10.792,success,noInfo,2.025,1.619,0.823
noInfo,R16Q3081H5Q3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455663,20579E48F15B,a4:bb:6d:ce:ca:1c,KAY-DT-43,03:52.2,31.321,22.165,10.904,success,noInfo,2.035,1.616,0.802
noInfo,R14Q3081K4S4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455673,20579E490065,a4:bb:6d:ce:ca:1c,KAY-DT-43,05:35.6,30.235,22.204,10.792,success,noInfo,2.111,1.6,0.819
noInfo,R16Q3081H5R0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455689,20579E490DE2,a4:bb:6d:ce:ca:1c,KAY-DT-43,06:55.8,31.224,22.434,10.837,success,noInfo,2.206,1.607,0.9
noInfo,R16Q3081H5K7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455704,20579E491800,a4:bb:6d:ce:ca:1c,KAY-DT-43,08:17.9,30.489,23.294,10.778,success,noInfo,2.049,1.696,0.826
noInfo,R16Q3081H5K1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455719,20579E490F2A,a4:bb:6d:ce:ca:1c,KAY-DT-43,09:43.0,30.366,23.009,10.705,success,noInfo,2.045,1.592,0.823
noInfo,R14Q3081K5Z5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455740,20579E490708,a4:bb:6d:ce:ca:1c,KAY-DT-43,11:27.8,33.328,23.396,10.82,success,noInfo,1.981,1.625,0.819
noInfo,R14Q3081K5Z5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455757,20579E490708,a4:bb:6d:ce:ca:1c,KAY-DT-43,13:56.5,31.347,21.671,3.211,success,noInfo,2.07,1.695,0.817
noInfo,R14Q3081K4Q6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455772,20579E48F391,a4:bb:6d:ce:ca:1c,KAY-DT-43,15:21.8,31.227,22.164,10.685,success,noInfo,2.049,1.634,0.823
noInfo,R14Q3081K7U5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455792,20579E48F1E0,a4:bb:6d:ce:ca:1c,KAY-DT-43,16:46.8,31.328,23.028,10.845,success,noInfo,2.043,1.636,0.812
noInfo,R14Q3081K1Q0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455802,20579E4918CD,a4:bb:6d:ce:ca:1c,KAY-DT-43,18:46.6,30.366,22.73,10.974,success,noInfo,2.035,1.605,0.818
noInfo,R16Q3081H5K6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455817,20579E48F8BD,a4:bb:6d:ce:ca:1c,KAY-DT-43,20:15.7,26.982,22.527,10.646,success,noInfo,2.073,1.638,0.832
noInfo,R16Q3081H5Q2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455832,309587F2C5AB,a4:bb:6d:ce:ca:1c,KAY-DT-43,21:31.3,30.323,22.27,10.767,success,noInfo,1.953,1.647,0.82
noInfo,R14Q3081K5A0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455847,20579E490495,a4:bb:6d:ce:ca:1c,KAY-DT-43,22:53.0,30.809,21.957,10.618,success,noInfo,2.03,1.635,0.81
noInfo,R16Q3081H5R6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455862,20579E48F082,a4:bb:6d:ce:ca:1c,KAY-DT-43,24:14.5,33.383,23.279,10.74,success,noInfo,2.113,1.64,0.814
noInfo,R16Q3081H5J3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455877,20579E48F194,a4:bb:6d:ce:ca:1c,KAY-DT-43,25:38.2,29.87,23.543,10.834,success,noInfo,2.021,1.587,0.815
noInfo,R16Q3081H5H1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455887,20579E4917A6,a4:bb:6d:ce:ca:1c,KAY-DT-43,27:13.5,32.747,22.713,10.636,success,noInfo,2.015,1.743,0.817
noInfo,R16Q3081H5R8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455897,20579E48F13A,a4:bb:6d:ce:ca:1c,KAY-DT-43,28:42.8,31.37,22.926,10.823,success,noInfo,2.008,1.616,0.818
noInfo,R16Q3081H5J0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455907,20579E4918EF,a4:bb:6d:ce:ca:1c,KAY-DT-43,30:35.7,35.213,22.79,10.518,success,noInfo,2.075,1.647,0.817
noInfo,R16Q3081H5F7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455917,20579E48F75F,a4:bb:6d:ce:ca:1c,KAY-DT-43,32:01.1,33.333,23.064,10.676,success,noInfo,2.024,1.6,0.824
noInfo,R14Q3081K6K2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455932,20579E48F0BC,a4:bb:6d:ce:ca:1c,KAY-DT-43,33:45.7,32.215,22.662,10.921,success,noInfo,2.012,1.623,0.808
noInfo,R16Q3081H5F5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455952,20579E491817,a4:bb:6d:ce:ca:1c,KAY-DT-43,35:43.8,30.306,22.307,10.908,success,noInfo,2.011,1.69,0.815
noInfo,R14Q3081K9A4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455972,20579E48F0A3,a4:bb:6d:ce:ca:1c,KAY-DT-43,37:08.4,33.222,23.276,10.907,success,noInfo,2.07,1.687,0.813
noInfo,R16Q3081H5A9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021455997,20579E4909E2,a4:bb:6d:ce:ca:1c,KAY-DT-43,38:43.0,30.194,23.276,10.99,success,noInfo,1.991,1.695,0.818
noInfo,R16Q3081H5A5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456008,20579E490E78,a4:bb:6d:ce:ca:1c,KAY-DT-43,40:09.4,30.182,23.415,10.72,success,noInfo,1.945,1.657,0.818
noInfo,R14Q3081K1S8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456027,20579E490EE8,a4:bb:6d:ce:ca:1c,KAY-DT-43,41:51.1,27.231,22.274,10.572,success,noInfo,2.02,1.64,0.807
noInfo,R16Q3081H5H9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456047,20579E491964,a4:bb:6d:ce:ca:1c,KAY-DT-43,43:12.5,33.138,23.503,10.781,success,noInfo,2.027,1.673,0.8
noInfo,R16Q3081H5F4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456058,20579E48F22B,a4:bb:6d:ce:ca:1c,KAY-DT-43,44:51.7,30.312,22.626,10.398,success,noInfo,2.003,1.604,0.807
noInfo,R16Q3081H5Z7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456072,20579E4915BB,a4:bb:6d:ce:ca:1c,KAY-DT-43,46:16.8,32.155,22.091,10.372,success,noInfo,2.1,1.997,0.819
noInfo,R16Q3081H5Z9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456087,20579E4918CF,a4:bb:6d:ce:ca:1c,KAY-DT-43,47:41.5,28.281,21.669,10.605,success,noInfo,1.959,1.561,0.832
noInfo,R16Q3081H5A8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456102,20579E48F490,a4:bb:6d:ce:ca:1c,KAY-DT-43,49:22.7,30.313,23.3,10.776,success,noInfo,2.098,1.593,0.813
noInfo,R16Q3081H5Z5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456117,20579E48F247,a4:bb:6d:ce:ca:1c,KAY-DT-43,50:47.7,31.24,22.967,10.638,success,noInfo,2.044,1.596,0.814
noInfo,R16Q3081H4U5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456132,20579E49083A,a4:bb:6d:ce:ca:1c,KAY-DT-43,52:42.1,35.325,23.467,10.866,success,noInfo,2.109,1.694,0.824
noInfo,R16Q3081H5A1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456147,20579E491AD7,a4:bb:6d:ce:ca:1c,KAY-DT-43,54:19.1,31.137,22.641,10.643,success,noInfo,2,1.67,0.83
noInfo,R16Q3081H4U1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456162,20579E490380,a4:bb:6d:ce:ca:1c,KAY-DT-43,55:43.7,31.124,21.943,10.585,success,noInfo,2.081,1.65,0.814
noInfo,R16Q3081H4U2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456177,20579E48F807,a4:bb:6d:ce:ca:1c,KAY-DT-43,57:14.6,25.936,22.765,10.75,success,noInfo,2.078,1.636,0.818
noInfo,R16Q3081H5A3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456237,20579E490DB0,a4:bb:6d:ce:ca:1c,KAY-DT-43,06:02.6,34.642,23.346,11.11,success,noInfo,2.029,2.434,0.96
noInfo,R14Q3081K5A6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456252,20579E491397,a4:bb:6d:ce:ca:1c,KAY-DT-43,07:30.3,26.118,23.359,10.795,success,noInfo,2.052,2.16,0.815
noInfo,R16Q3081H5Z2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456267,20579E490EAB,a4:bb:6d:ce:ca:1c,KAY-DT-43,08:50.7,31.71,22.979,10.695,success,noInfo,2.098,1.786,0.814
noInfo,R16Q3081H4S3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456282,20579E48F09F,a4:bb:6d:ce:ca:1c,KAY-DT-43,10:24.1,32.189,23.071,10.58,success,noInfo,1.986,1.634,0.805
noInfo,R16Q3081H4U0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456297,20579E48F22A,a4:bb:6d:ce:ca:1c,KAY-DT-43,11:50.4,32.717,23.528,10.723,success,noInfo,2.035,1.674,0.807
noInfo,R16Q3081H4S5,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456312,20579E4909E3,a4:bb:6d:ce:ca:1c,KAY-DT-43,13:20.7,31.766,22.766,10.739,success,noInfo,2.046,1.715,0.816
noInfo,R14Q3081K9R8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456327,20579E4911E3,a4:bb:6d:ce:ca:1c,KAY-DT-43,00:17.7,32.281,22.83,10.873,success,noInfo,2.064,1.615,0.847
noInfo,R16Q3081H4R1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456332,20579E490B2D,a4:bb:6d:ce:ca:1c,KAY-DT-43,02:59.8,31.356,21.5,10.823,success,noInfo,2.022,1.65,0.821
noInfo,R16Q3081H4R2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456342,20579E49098F,a4:bb:6d:ce:ca:1c,KAY-DT-43,04:22.3,31.131,22.633,10.782,success,noInfo,2.093,1.611,0.818
noInfo,R16Q3081H4R4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456352,20579E491774,a4:bb:6d:ce:ca:1c,KAY-DT-43,06:17.1,29.425,22.345,11.021,success,noInfo,2.139,1.61,0.822
noInfo,R16Q3081H4R6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456362,20579E491671,a4:bb:6d:ce:ca:1c,KAY-DT-43,07:42.2,32.163,23.157,10.537,success,noInfo,1.982,1.618,0.82
noInfo,R14Q3081K7A0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456372,20579E49065B,a4:bb:6d:ce:ca:1c,KAY-DT-43,09:11.1,34.202,22.637,10.647,success,noInfo,2.138,1.663,0.825
noInfo,R16Q3081H4R0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456377,20579E490D30,a4:bb:6d:ce:ca:1c,KAY-DT-43,10:43.1,30.238,22.9,10.71,success,noInfo,2.066,1.605,0.822
noInfo,R16Q3081H4Q4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456387,20579E48F4AD,a4:bb:6d:ce:ca:1c,KAY-DT-43,12:16.3,31.214,22.433,10.786,success,noInfo,1.999,1.598,0.831
noInfo,R16Q3081H4Q9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456392,20579E48F17B,a4:bb:6d:ce:ca:1c,KAY-DT-43,13:52.5,31.319,22.111,10.561,success,noInfo,2.069,1.637,0.823
noInfo,R16Q3081H4K9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456407,20579E490A50,a4:bb:6d:ce:ca:1c,KAY-DT-43,17:05.5,33.186,23.092,10.707,success,noInfo,2.109,1.603,0.816
noInfo,R16Q3081H4K6,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456412,20579E4918DC,a4:bb:6d:ce:ca:1c,KAY-DT-43,18:53.6,32.535,22.75,10.978,success,noInfo,2.06,1.631,0.831
noInfo,R16Q3081H4J9,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456417,20579E490DB4,a4:bb:6d:ce:ca:1c,KAY-DT-43,20:22.1,32.37,22.613,10.932,success,noInfo,2.041,1.584,0.811
noInfo,R16Q3081H4K8,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456432,20579E48F366,a4:bb:6d:ce:ca:1c,KAY-DT-43,21:58.9,31.484,22.004,10.711,success,noInfo,2.174,1.715,0.811
noInfo,R16Q3081H4J4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456447,20579E490EBF,a4:bb:6d:ce:ca:1c,KAY-DT-43,24:24.6,31.258,22.505,10.806,success,noInfo,2.019,1.635,0.823
noInfo,R16Q3081H4K3,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456472,20579E490D8C,a4:bb:6d:ce:ca:1c,KAY-DT-43,26:32.3,33.179,21.975,10.946,success,noInfo,2.046,1.679,0.812
noInfo,R16Q3081H4Q7,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456502,20579E490AE1,a4:bb:6d:ce:ca:1c,KAY-DT-43,29:27.4,26.058,22.617,10.921,success,noInfo,2.081,1.601,0.814
noInfo,R16Q3081H4K2,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456517,20579E4909E0,a4:bb:6d:ce:ca:1c,KAY-DT-43,31:11.7,32.949,22.714,10.736,success,noInfo,2.151,1.615,0.81
noInfo,R16Q3081H4H1,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456527,20579E490381,a4:bb:6d:ce:ca:1c,KAY-DT-43,32:40.3,30.446,22.323,10.621,success,noInfo,2.058,1.673,0.839
noInfo,R16Q3081H4J0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456542,20579E491983,a4:bb:6d:ce:ca:1c,KAY-DT-43,34:02.8,32.274,22.82,10.797,success,noInfo,2.048,1.567,0.823
noInfo,R14Q3081K2U0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456557,20579E490E85,a4:bb:6d:ce:ca:1c,KAY-DT-43,36:27.8,31.064,22.201,10.93,success,noInfo,2.152,1.666,0.825
noInfo,R16Q3081H4H4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456577,20579E48F22D,a4:bb:6d:ce:ca:1c,KAY-DT-43,39:15.7,31.036,23.548,10.866,success,noInfo,2.08,1.61,0.819
noInfo,R16Q3081H4H0,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456587,20579E48F34A,a4:bb:6d:ce:ca:1c,KAY-DT-43,41:08.0,33.068,23.215,10.741,success,noInfo,2.022,1.748,0.815
noInfo,R16Q3081H4F4,RV2520A0US,10B051100XX3000A1XX0100XX50XXXXX,Lidar360P3.3308.14.6_sprint14.6_FV0.1.1_ST2.2.005_M0.0.82_GM1.0.82_18.50_Jun242021.zip,AC000W021456607,20579E490B50,a4:bb:6d:ce:ca:1c,KAY-DT-43,43:31.8,27.216,22.091,10.751,success,noInfo,2.013,1.579,0.806
